Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,26.935,26.935,screen dark,9.169185765
0,26.935,26.935,wifi running,0.311406309
0.0,6.030474000028335,6.030474000028335,core 0 cpu_idle start,0.14408949234811702
0.0,6.0299750000122,6.0299750000122,core 1 cpu_idle start,0.14407756946129152
0.0,6.030634000024293,6.030634000024293,core 2 cpu_idle start,0.14409331531762046
0.0,6.033285000012256,6.033285000012256,core 3 cpu_idle start,0.14415665714489284
0.0,6.119815000041854,6.119815000041854,core 4 cpu_idle start,0.14622416689240003
0.0,6.300885000033304,6.300885000033304,core 5 cpu_idle start,0.15055057380139575
0.0,6.535739000013564,6.535739000013564,core 6 cpu_idle start,0.1561620719411641
0.0,10.181854000024032,10.181854000024032,core 7 cpu_idle start,0.24328073946081422
