Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,26.832,26.832,screen dark,9.134122608
0,26.832,26.832,wifi running,0.31021548480000005
0.0,6.164927999954671,6.164927999954671,core 0 cpu_idle start,0.14730207706259693
6.164927999954671,30.898999999975786,24.734072000021115,core 0 cpu_idle,0.5909850333768245
0.0,6.164727999945171,6.164727999945171,core 1 cpu_idle start,0.14729729835036995
6.164727999945171,30.898999999975786,24.734272000030614,core 1 cpu_idle,0.5909898120890515
0.0,6.163934999960475,6.163934999960475,core 2 cpu_idle start,0.1472783507576556
6.163934999960475,30.898999999975786,24.73506500001531,core 2 cpu_idle,0.5910087596817659
0.0,6.164925999997649,6.164925999997649,core 3 cpu_idle start,0.14730202927650385
6.164925999997649,30.898999999975786,24.734073999978136,core 3 cpu_idle,0.5909850811629176
0.0,6.1698709999909624,6.1698709999909624,core 4 cpu_idle start,0.14742018293054407
6.1698709999909624,30.898999999975786,24.729128999984823,core 4 cpu_idle,0.5908669275088774
0.0,6.176292999996804,6.176292999996804,core 5 cpu_idle start,0.14757362737300364
6.176292999996804,30.898999999975786,24.722706999978982,core 5 cpu_idle,0.5907134830664178
0.0,6.179298999952152,6.179298999952152,core 6 cpu_idle start,0.14764545141329677
6.179298999952152,30.898999999975786,24.719701000023633,core 6 cpu_idle,0.5906416590261248
0.0,6.182156999944709,6.182156999944709,core 7 cpu_idle start,0.14771373920759892
6.182156999944709,30.898999999975786,24.716843000031076,core 7 cpu_idle,0.5905733712318225
