Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,26.819,26.819,screen dark,9.129697161000001
0,26.819,26.819,wifi running,0.31006518660000004
0.0,6.164823999977671,6.164823999977671,core 0 cpu_idle start,0.14729959213290647
6.164823999977671,30.98499999998603,24.82017600000836,core 0 cpu_idle,0.5930423644667597
0.0,6.163192000007257,6.163192000007257,core 1 cpu_idle start,0.14726059784369339
6.163192000007257,30.98499999998603,24.821807999978773,core 1 cpu_idle,0.5930813587559729
0.0,6.165503999975044,6.165503999975044,core 2 cpu_idle start,0.14731583975364373
6.165503999975044,30.98499999998603,24.819496000010986,core 2 cpu_idle,0.5930261168460225
0.0,6.163301999971736,6.163301999971736,core 3 cpu_idle start,0.14726322613444467
6.163301999971736,30.98499999998603,24.821698000014294,core 3 cpu_idle,0.5930787304652215
0.0,6.177670000004582,6.177670000004582,core 4 cpu_idle start,0.1476065288053095
6.177670000004582,30.98499999998603,24.807329999981448,core 4 cpu_idle,0.5927354277943567
0.0,6.194222999969497,6.194222999969497,core 5 cpu_idle start,0.1480020389031512
6.194222999969497,30.98499999998603,24.790777000016533,core 5 cpu_idle,0.5923399176965151
0.0,6.1943589999573305,6.1943589999573305,core 6 cpu_idle start,0.1480052884270205
6.1943589999573305,30.98499999998603,24.7906410000287,core 6 cpu_idle,0.5923366681726457
0.0,6.185027999978047,6.185027999978047,core 7 cpu_idle start,0.14778233761915546
6.185027999978047,30.98499999998603,24.799972000007983,core 7 cpu_idle,0.5925596189805108
