Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,26.938,26.938,screen dark,9.170207022
0,26.938,26.938,wifi running,0.3114409932
0.0,5.959511999972165,5.959511999972165,core 0 cpu_idle start,0.14239395754205492
5.959511999972165,30.819000000017695,24.85948800004553,core 0 cpu_idle,0.5939816680983679
0.0,5.893326999968849,5.893326999968849,core 1 cpu_idle start,0.1408125622733757
5.893326999968849,30.819000000017695,24.925673000048846,core 1 cpu_idle,0.5955630633670471
0.0,5.891854999994393,5.891854999994393,core 2 cpu_idle start,0.14077739095366604
5.891854999994393,30.819000000017695,24.9271450000233,core 2 cpu_idle,0.5955982346867568
0.0,5.891860999981873,5.891860999981873,core 3 cpu_idle start,0.1407775343147269
5.891860999981873,30.819000000017695,24.927139000035822,core 3 cpu_idle,0.595598091325696
0.0,5.908736000012141,5.908736000012141,core 4 cpu_idle start,0.1411807381404501
5.908736000012141,30.819000000017695,24.910264000005554,core 4 cpu_idle,0.5951948874999727
0.0,5.919058999978006,5.919058999978006,core 5 cpu_idle start,0.1414273913595145
5.919058999978006,30.819000000017695,24.89994100003969,core 5 cpu_idle,0.5949482342809084
0.0,5.903160999994725,5.903160999994725,core 6 cpu_idle start,0.14104753154303395
5.903160999994725,30.819000000017695,24.91583900002297,core 6 cpu_idle,0.5953280940973888
0.0,6.058304000005592,6.058304000005592,core 7 cpu_idle start,0.14475445012237362
6.058304000005592,30.819000000017695,24.760696000012103,core 7 cpu_idle,0.5916211755180493
