Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,26.99,26.99,screen dark,9.18790881
0,26.99,26.99,wifi running,0.312042186
0.0,5.982819999975618,5.982819999975618,core 0 cpu_idle start,0.14295086863861745
0.0,5.9827880000229925,5.9827880000229925,core 1 cpu_idle start,0.1429501040458294
0.0,5.984555000031833,5.984555000031833,core 2 cpu_idle start,0.1429923239665606
0.0,5.985158999974374,5.985158999974374,core 3 cpu_idle start,0.1430067556754277
0.0,5.9899590000277385,5.9899590000277385,core 4 cpu_idle start,0.1431214447647028
0.0,8.300456000026315,8.300456000026315,core 5 cpu_idle start,0.19832744346398878
0.0,9.382436999992933,9.382436999992933,core 6 cpu_idle start,0.22417982140555115
0.0,6.041869000007864,6.041869000007864,core 7 cpu_idle start,0.1443617594638279
