Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,26.86,26.86,screen dark,9.143654340000001
0,26.86,26.86,wifi running,0.310539204
0.0,5.993866999982856,5.993866999982856,core 0 cpu_idle start,0.1432148207961104
0.0,5.996140999952331,5.996140999952331,core 1 cpu_idle start,0.14326915475082103
0.0,5.9927719999686815,5.9927719999686815,core 2 cpu_idle start,0.1431886573475717
0.0,5.990858000004664,5.990858000004664,core 3 cpu_idle start,0.14314292507459145
0.0,5.992635999980848,5.992635999980848,core 4 cpu_idle start,0.1431854078237024
0.0,6.031725999957416,6.031725999957416,core 5 cpu_idle start,0.14411940708354254
0.0,6.011444000003394,6.011444000003394,core 6 cpu_idle start,0.1436347979007211
0.0,6.041109999991022,6.041109999991022,core 7 cpu_idle start,0.1443436242513855
