Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,26.874,26.874,screen dark,9.148420206
0,26.874,26.874,wifi running,0.3107010636
0.0,6.156008000019938,6.156008000019938,core 0 cpu_idle start,0.1470889465089564
0.0,6.155017999990378,6.155017999990378,core 1 cpu_idle start,0.1470652918838501
0.0,6.1550090000382625,6.1550090000382625,core 2 cpu_idle start,0.14706507684295422
0.0,6.154977000027429,6.154977000027429,core 3 cpu_idle start,0.1470643122487754
0.0,6.1639629999990575,6.1639629999990575,core 4 cpu_idle start,0.1472790197782575
0.0,6.1787980000372045,6.1787980000372045,core 5 cpu_idle start,0.14763348074176896
0.0,6.17681099998299,6.17681099998299,core 6 cpu_idle start,0.14758600423675358
0.0,6.154910999990534,6.154910999990534,core 7 cpu_idle start,0.14706273527293384
