Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,26.584,26.584,screen dark,9.049698696
0,26.584,26.584,wifi running,0.3073482576
0.0,6.088966000068467,6.088966000068467,core 0 cpu_idle start,0.14548707446059592
6.088966000068467,31.02800000004936,24.939033999980893,core 0 cpu_idle,0.5958823052205835
0.0,6.069207000080496,6.069207000080496,core 1 cpu_idle start,0.14501496160884333
6.069207000080496,31.02800000004936,24.958792999968864,core 1 cpu_idle,0.5963544180723361
0.0,6.077182000037283,6.077182000037283,core 2 cpu_idle start,0.14520551274881083
6.077182000037283,31.02800000004936,24.950818000012077,core 2 cpu_idle,0.5961638669323686
0.0,6.070984000049066,6.070984000049066,core 3 cpu_idle start,0.14505742046421236
6.070984000049066,31.02800000004936,24.957016000000294,core 3 cpu_idle,0.5963119592169671
0.0,6.087998000031803,6.087998000031803,core 4 cpu_idle start,0.1454639454936399
6.087998000031803,31.02800000004936,24.940002000017557,core 4 cpu_idle,0.5959054341875395
0.0,6.069192000024486,6.069192000024486,core 5 cpu_idle start,0.14501460320410509
6.069192000024486,31.02800000004936,24.958808000024874,core 5 cpu_idle,0.5963547764770744
0.0,6.068952000059653,6.068952000059653,core 6 cpu_idle start,0.14500886875054533
6.068952000059653,31.02800000004936,24.959047999989707,core 6 cpu_idle,0.5963605109306341
0.0,6.075267000065651,6.075267000065651,core 7 cpu_idle start,0.14515975658208863
6.075267000065651,31.02800000004936,24.95273299998371,core 7 cpu_idle,0.5962096230990908
