Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,26.587,26.587,screen dark,9.050719953
0,26.587,26.587,wifi running,0.30738294180000003
0.0,5.927673000027426,5.927673000027426,core 0 cpu_idle start,0.1416332104865353
5.927673000027426,30.87400000001071,24.946326999983285,core 0 cpu_idle,0.5960565609537206
0.0,5.896426999999676,5.896426999999676,core 1 cpu_idle start,0.14088663231011225
5.896426999999676,30.87400000001071,24.977573000011034,core 1 cpu_idle,0.5968031391301437
0.0,5.883824000018649,5.883824000018649,core 2 cpu_idle start,0.1405855017738856
5.883824000018649,30.87400000001071,24.99017599999206,core 2 cpu_idle,0.5971042696663703
0.0,5.882473000034224,5.882473000034224,core 3 cpu_idle start,0.14055322157469774
5.882473000034224,30.87400000001071,24.991526999976486,core 3 cpu_idle,0.5971365498655582
0.0,5.879787000012584,5.879787000012584,core 4 cpu_idle start,0.14048904347202068
5.879787000012584,30.87400000001071,24.994212999998126,core 4 cpu_idle,0.5972007279682353
0.0,5.879480000003241,5.879480000003241,core 5 cpu_idle start,0.14048170814887745
5.879480000003241,30.87400000001071,24.99452000000747,core 5 cpu_idle,0.5972080632913785
0.0,5.8823689999990165,5.8823689999990165,core 6 cpu_idle start,0.1405507366436165
5.8823689999990165,30.87400000001071,24.991631000011694,core 6 cpu_idle,0.5971390347966394
0.0,7.667898000043351,7.667898000043351,core 7 cpu_idle start,0.18321338093791584
7.667898000043351,30.87400000001071,23.20610199996736,core 7 cpu_idle,0.5544763905023401
