Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,26.585,26.585,screen dark,9.050039115
0,26.585,26.585,wifi running,0.30735981900000003
0.0,6.0076220000046305,6.0076220000046305,core 0 cpu_idle start,0.14354347671443066
6.0076220000046305,30.695000000006985,24.687378000002354,core 0 cpu_idle,0.5898693474857363
0.0,6.007941999996547,6.007941999996547,core 1 cpu_idle start,0.1435511226534375
6.007941999996547,30.695000000006985,24.68705800001044,core 1 cpu_idle,0.5898617015467295
0.0,6.00777399999788,6.00777399999788,core 2 cpu_idle start,0.14354710853538935
6.00777399999788,30.695000000006985,24.687226000009105,core 2 cpu_idle,0.5898657156647775
0.0,6.00819700001739,6.00819700001739,core 3 cpu_idle start,0.1435572155117355
6.00819700001739,30.695000000006985,24.686802999989595,core 3 cpu_idle,0.5898556086884315
0.0,6.021236000000499,6.021236000000499,core 4 cpu_idle start,0.14386876364017193
6.021236000000499,30.695000000006985,24.673764000006486,core 4 cpu_idle,0.589544060559995
0.0,6.013390999985859,6.013390999985859,core 5 cpu_idle start,0.14368131866162212
6.013390999985859,30.695000000006985,24.681609000021126,core 5 cpu_idle,0.5897315055385448
0.0,6.020170999981929,6.020170999981929,core 6 cpu_idle start,0.14384331699832822
6.020170999981929,30.695000000006985,24.674829000025056,core 6 cpu_idle,0.5895695072018388
0.0,6.034920000005513,6.034920000005513,core 7 cpu_idle start,0.14419572311533174
6.034920000005513,30.695000000006985,24.66008000000147,core 7 cpu_idle,0.5892171010848352
