Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,26.653,26.653,screen dark,8.6727129555
0,26.653,26.653,wifi running,0.29454496830000004
0.0,6.037884999997914,6.037884999997914,core 0 cpu_idle start,0.13789889324185234
6.037884999997914,31.013999999995576,24.976114999997662,core 0 cpu_idle,0.5704279919180466
0.0,6.039030000014463,6.039030000014463,core 1 cpu_idle start,0.13792504382853032
6.039030000014463,31.013999999995576,24.974969999981113,core 1 cpu_idle,0.5704018413313686
0.0,6.039079000009224,6.039079000009224,core 2 cpu_idle start,0.13792616293647064
6.039079000009224,31.013999999995576,24.974920999986352,core 2 cpu_idle,0.5704007222234283
0.0,6.039217000012286,6.039217000012286,core 3 cpu_idle start,0.1379293147102606
6.039217000012286,31.013999999995576,24.97478299998329,core 3 cpu_idle,0.5703975704496383
0.0,6.04430800001137,6.04430800001137,core 4 cpu_idle start,0.13804558775377965
6.04430800001137,31.013999999995576,24.969691999984207,core 4 cpu_idle,0.5702812974061192
0.0,6.037832000001799,6.037832000001799,core 5 cpu_idle start,0.1378976827781211
6.037832000001799,31.013999999995576,24.976167999993777,core 5 cpu_idle,0.5704292023817779
0.0,6.1476630000106525,6.1476630000106525,core 6 cpu_idle start,0.1404061063974633
6.1476630000106525,31.013999999995576,24.866336999984924,core 6 cpu_idle,0.5679207787624356
0.0,6.037884000019403,6.037884000019403,core 7 cpu_idle start,0.13789887040340315
6.037884000019403,31.013999999995576,24.976115999976173,core 7 cpu_idle,0.5704280147564957
