Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,26.893,26.893,screen dark,9.154888167000001
0,26.893,26.893,wifi running,0.31092073020000005
0.0,6.469847000029404,6.469847000029404,core 0 cpu_idle start,0.15458767748602256
6.469847000029404,32.12200000003213,25.652153000002727,core 0 cpu_idle,0.6129212568347452
0.0,6.464876000012737,6.464876000012737,core 1 cpu_idle start,0.15446890259886434
6.464876000012737,32.12200000003213,25.657124000019394,core 1 cpu_idle,0.6130400317219035
0.0,6.465025000041351,6.465025000041351,core 2 cpu_idle start,0.15447246273998802
6.465025000041351,32.12200000003213,25.65697499999078,core 2 cpu_idle,0.6130364715807798
0.0,6.464907000015955,6.464907000015955,core 3 cpu_idle start,0.15446964329930124
6.464907000015955,32.12200000003213,25.657093000016175,core 3 cpu_idle,0.6130392910214665
0.0,6.467151999997441,6.467151999997441,core 4 cpu_idle start,0.15452328434105886
6.467151999997441,32.12200000003213,25.65484800003469,core 4 cpu_idle,0.612985649979709
0.0,6.4654089999967255,6.4654089999967255,core 5 cpu_idle start,0.15448163786596178
6.4654089999967255,32.12200000003213,25.656591000035405,core 5 cpu_idle,0.613027296454806
0.0,6.472230000013951,6.472230000013951,core 6 cpu_idle start,0.15464461583913336
6.472230000013951,32.12200000003213,25.64977000001818,core 6 cpu_idle,0.6128643184816344
0.0,6.465017000038642,6.465017000038642,core 7 cpu_idle start,0.1544722715914433
6.465017000038642,32.12200000003213,25.656982999993488,core 7 cpu_idle,0.6130366627293244
