Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,26.75,26.75,screen dark,8.300217375
0,26.75,26.75,wifi running,0.281894175
0.0,6.239461999997729,6.239461999997729,core 0 cpu_idle start,0.13588762063783055
0.0,6.240028000000166,6.240028000000166,core 1 cpu_idle start,0.1358999474047236
0.0,6.238967999990564,6.238967999990564,core 2 cpu_idle start,0.1358768619401145
0.0,6.241603999980725,6.241603999980725,core 3 cpu_idle start,0.13593427069854022
0.0,6.247665000002598,6.247665000002598,core 4 cpu_idle start,0.1360662716421566
0.0,6.2501329999940936,6.2501329999940936,core 5 cpu_idle start,0.13612002157229136
0.0,6.299189999990631,6.299189999990631,core 6 cpu_idle start,0.13718842122039596
0.0,6.240491000004113,6.240491000004113,core 7 cpu_idle start,0.1359100309614296
