Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,26.673000000000002,26.673000000000002,screen dark,8.2763251605
0,26.673000000000002,26.673000000000002,wifi running,0.2810827413
0.0,6.076922000007471,6.076922000007471,core 0 cpu_idle start,0.13234770423844272
6.076922000007471,30.868000000016764,24.791078000009293,core 0 cpu_idle,0.5399184420819224
0.0,5.949652000010246,5.949652000010246,core 1 cpu_idle start,0.12957592399870316
5.949652000010246,30.868000000016764,24.918348000006517,core 1 cpu_idle,0.542690222321662
0.0,5.948078000015812,5.948078000015812,core 2 cpu_idle start,0.12954164426206438
5.948078000015812,30.868000000016764,24.919922000000952,core 2 cpu_idle,0.5427245020583008
0.0,5.947879999992438,5.947879999992438,core 3 cpu_idle start,0.12953733207103532
5.947879999992438,30.868000000016764,24.920120000024326,core 3 cpu_idle,0.5427288142493298
0.0,5.9479600000195205,5.9479600000195205,core 4 cpu_idle start,0.12953907437082515
5.9479600000195205,30.868000000016764,24.920039999997243,core 4 cpu_idle,0.54272707194954
0.0,5.978406000009272,5.978406000009272,core 5 cpu_idle start,0.13020214988864195
5.978406000009272,30.868000000016764,24.88959400000749,core 5 cpu_idle,0.5420639964317232
0.0,5.978409000003012,5.978409000003012,core 6 cpu_idle start,0.1302022152247256
5.978409000003012,30.868000000016764,24.889591000013752,core 6 cpu_idle,0.5420639310956396
0.0,5.978437999991002,5.978437999991002,core 7 cpu_idle start,0.13020284680792404
5.978437999991002,30.868000000016764,24.889562000025762,core 7 cpu_idle,0.5420632995124411
