Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,26.714,26.714,screen dark,8.692561958999999
0,26.714,26.714,wifi running,0.2952190854
0.0,6.046747999993386,6.046747999993386,core 0 cpu_idle start,0.13810131476696894
0.0,5.935866999992868,5.935866999992868,core 1 cpu_idle start,0.1355689102608171
0.0,5.939878999983193,5.939878999983193,core 2 cpu_idle start,0.13566054008787615
0.0,5.938731000002008,5.938731000002008,core 3 cpu_idle start,0.13563432098518585
0.0,5.937593999988167,5.937593999988167,core 4 cpu_idle start,0.13560835311008973
0.0,5.9359110000077635,5.9359110000077635,core 5 cpu_idle start,0.1355699151745173
0.0,5.942895999993198,5.942895999993198,core 6 cpu_idle start,0.13572944517008464
0.0,5.93580400000792,5.93580400000792,core 7 cpu_idle start,0.13556747140794087
